content_id,title,genre,poster_url,rating_count,rating_avg,overview
418,A Pup Named Scooby-Doo,Animation Mystery Comedy Family Kids,https://image.tmdb.org/t/p/original/h7Ejy5N9vsaLdwDt6Mz5sWgff0U.jpg,248,7.569,"The world's favorite chicken-hearted canine, as a puppy? That's right! And the old gang is back with him. Shaggy, Daphne, Velma, and Freddy are all here as gangly kids — goofing off, solving kid-size mysteries, and having run-ins with ghouls, ghosts, and goblins."
426,The Buzz on Maggie,Animation,https://image.tmdb.org/t/p/original/3eON7Qqpvdb9TWsOQT2gCE1RD8E.jpg,6,9.2,Maggie Pesky is an unusual young teen fly with big dreams. Maggie gets the community's attention with her antics in a conventional world of upstanding flies. Maggie is always plotting to make even mundane tasks fun and exciting.
430,The Adventures of Sam & Max: Freelance Police,Action & Adventure Animation Comedy,https://image.tmdb.org/t/p/original/5ESgQe5oxFKIy3zWaRhUHSDlxeb.jpg,3,7.7,The adventures of Sam the Bogart-like dog and Max the hyper-kinetic bunny.
441,Father of the Pride,Animation Comedy,https://image.tmdb.org/t/p/original/4cLVwO7GPEyQVbeHDrQ9unko0dr.jpg,9,6.7,"Father of the Pride is an American animated television series that began broadcasting on NBC on August 31, 2004 and was part of a short-lived trend of CGI series in prime-time network TV.

The show, which was produced by Jeffrey Katzenberg and his company DreamWorks Animation, revolves around a family of white lions, the patriarch of which stars in a Siegfried & Roy show in Las Vegas. Despite heavy promotion, the show was unsuccessful and was canceled after one season. Transmission and production were also delayed by the real-life on-stage injury of Roy Horn."
446,The Life and Times of Juniper Lee,Animation Action & Adventure Sci-Fi & Fantasy Comedy,https://image.tmdb.org/t/p/original/8Za5FSOQ06B7eqrhn0HxsPrs2i9.jpg,28,5.554,"The Life and Times of Juniper Lee is an American animated television series, created by Judd Winick and produced by Cartoon Network Studios. It premiered on Cartoon Network on May 30, 2005, and ended its run on April 9, 2007."
456,The Simpsons,Family Animation Comedy,https://image.tmdb.org/t/p/original/zI3E2a3WYma5w8emI35mgq5Iurx.jpg,8696,7.992,"Set in Springfield, the average American town, the show focuses on the antics and everyday adventures of the Simpson family; Homer, Marge, Bart, Lisa and Maggie, as well as a virtual cast of thousands. Since the beginning, the series has been a pop culture icon, attracting hundreds of celebrities to guest star. The show has also made name for itself in its fearless satirical take on politics, media and American life in general."
464,Shadow Raiders,Animation Sci-Fi & Fantasy,https://image.tmdb.org/t/p/original/zQXauw9aUl9h4mYQp3i1sLcQpHK.jpg,9,8.4,"Shadow Raiders is a Canadian animated television series produced by Mainframe Entertainment that aired from 1998 to 1999. The show premiered in the USA on Kids' WB!, on The WB Television Network on January 5, 2002 to August 17, 2002. The show was loosely based on the Trendmasters toy line, War Planets. The original character designs were created by ReBoot designer, Brendan McCarthy. Although the show ended after its second season, a proposed third would have answered major questions, like the origin of the Beast Planet. The series focuses on the four warring planets of a solar system called the Cluster as they are forced to set aside their differences and form an alliance against the threat of the Beast Planet."
472,Megas XLR,Animation Action & Adventure Comedy Sci-Fi & Fantasy,https://image.tmdb.org/t/p/original/d4Mc687WE8wFAk5nlmJJh4qNuIO.jpg,76,8.368,"Megas XLR is a series about an overweight couch potato named Coop who stumbles across a giant robot in a junkyard. He soon discovers that the robot was sent from the future when a woman named Kiva returns to the past to claim what is rightfully hers, though Coop made so many modification to the machine so he's the only one who can fully operate it. Things also heat up when Coop learns that an alien race called the Glorft are also after his MEGAS robot, so he teams up with Kiva and his best friend Jamie to fight them off, though mostly so he can keep his new toy."
478,Captain Planet and the Planeteers,Animation Action & Adventure Sci-Fi & Fantasy,https://image.tmdb.org/t/p/original/oTUdMgcSs3duIjoWBiZlgtVUNN3.jpg,181,6.898,"Captain Planet and the Planeteers is an American animated environmentalist television program created by Ted Turner, Robert Larkin III, and Barbara Pyle, produced by Pyle, Nicholas Boxer, Andy Heyward and Robby London, and developed by Pyle, Boxer, Heyward, London, Thom Beers, Bob Forward, Phil Harnage and Cassandra Schafhausen. The series was produced by Turner Program Services and DIC Entertainment and it was broadcast on TBS from September 15, 1990 to December 5, 1992. A sequel series, The New Adventures of Captain Planet, was produced by Hanna-Barbera and Turner Program Services, and was broadcast from September 11, 1993 to May 11, 1996. Both series continue today in syndication. The program is a form of edutainment and advocates environmentalism.

In February 2009, Mother Nature Network began airing episodes and unreleased footage of Captain Planet and the Planeteers on its website. In September 2010, the Planeteer Movement was launched with the assistance of Pyle as a means for fans of the show to connect and continue to integrate the show's messages into their lives as real-life Planeteers."
481,The Brak Show,Animation Comedy,https://image.tmdb.org/t/p/original/8j8xtG0fji2VWQXAzvIh0d9S1OX.jpg,26,7.4,"The Brak Show is an animated television series that aired on Cartoon Network's late night programming block, Adult Swim. The Brak Show is a spin-off of the animated television series, Space Ghost Coast to Coast, and featured recurring characters from Space Ghost Coast to Coast and Cartoon Planet. Both programs used stock footage from the Hanna-Barbera cartoon Space Ghost. The protagonist is Brak, voiced by Andy Merrill, who developed a quirky persona for the character.

An earlier version of the pilot episode, ""Mr. Bawk Ba Gawk"", originally aired prior to the official launch of Adult Swim on Cartoon Network on December 21, 2000, as part of a preview of upcoming Adult Swim shows. The series made its official debut during the night Adult Swim officially launched on September 2, 2001, and ended on December 31, 2003, with a total of 28 episodes. On May 24, 2007 a webisode for the series was released on Adult Swim Video, ending the series."
483,Delilah and Julius,Animation,https://image.tmdb.org/t/p/original/uy2oNpGJwti5Q3Qss3NwJx8cmoJ.jpg,0,0.0,Delilah and Julius is a Canadian animated series which is targeted at children and young teens and is animated using Macromedia Flash technology. It premiered and currently airs on Canada's Teletoon animation channel and Season 1 is being re-aired on Hong Kong's World.
486,Captain Scarlet and the Mysterons,Action & Adventure Animation Sci-Fi & Fantasy,https://image.tmdb.org/t/p/original/83Q8UHBJYLQx4bbCDYvt3TxODd1.jpg,15,7.7,"Captain Scarlet and the Mysterons, often referred to as Captain Scarlet, is a 1960s British science-fiction television series produced by the Century 21 Productions company of Gerry and Sylvia Anderson, John Read and Reg Hill. First broadcast on ATV Midlands from September 1967 to May 1968, it has since been transmitted in more than 40 other countries, including the United States, Australia, New Zealand and Japan. Characters are presented as marionette puppets alongside scale model sets and special effects in a filming technique that the Andersons termed ""Supermarionation"". This technology incorporated solenoid motors as a means of synchronising the puppet's lip movements with pre-recorded dialogue.

Set in 2068, Captain Scarlet presents the hostilities between Earth and a race of Martians known as the Mysterons. After human astronauts attack their city on Mars, the vengeful Mysterons declare war on Earth, initiating a series of reprisals that are countered by Spectrum, a worldwide security organisation. Spectrum boasts the extraordinary abilities of its primary agent, Captain Scarlet. During the events of the pilot episode, Scarlet acquires the Mysteron healing power of ""retro-metabolism"" and is thereafter considered to be virtually ""indestructible"", being able to recover fully from injuries that would normally be fatal."
487,Bod,Animation Kids,https://image.tmdb.org/t/p/original/eszyxBEoE1HdUeCT0AI2i61wXDn.jpg,5,6.6,"Classic BBC children's animated television series about the adventures of a little boy who lives in a town with his friends Aunt Flo, P.C. Copper, Frank the Postman and Farmer Barleymow, also  featuring Alberto Frog and his Amazing Animal Band."
490,Joe the Little Boom Boom,Animation,https://image.tmdb.org/t/p/original/e6IQDsCh2jEuxaNpF7jwRmqw7G3.jpg,0,0.0,"Joe the Little Boom Boom was an animated television series first produced between 1960 to 1963 and later remade into an animated feature film in 1973.

The show and the film were created by Jean Image, one of the leading French animators of his time."
493,M.K. 22,Animation Comedy,,1,10.0,"M.K. 22 is an Israeli animated sitcom, revolving around the adventures of soldiers in a fictional IDF military base hosting the so-called ""Israeli doomsday weapon"". The show was created for the cable channel Bip and debuted in March 2004, becoming the first prime time animated series in Israeli television, and was later rebroadcast partly censored on Channel 2. The show won the Israeli Television Academy Award for Best Comedy Series and is considered by many a milestone in the history of Israeli animation. Despite gaining popularity and critical acclaim, the negotiations for a second season seem to have failed, making the first 10-episode season the only one thus far."
504,The Ren & Stimpy Show,Animation Sci-Fi & Fantasy Comedy Kids,https://image.tmdb.org/t/p/original/8r7EwfWsK97N3BvZSEvwqJ54TT4.jpg,360,7.631,Ren and Stimpy are a mismatch made in animation heaven with nothing in common but a life-long friendship and an incredible knack for getting into trouble. Join them in their bizarre and gross world for some outlandish situations coupled with hilarious jokes.
513,Batman Beyond,Animation Action & Adventure Mystery,https://image.tmdb.org/t/p/original/3hsxYIV0uJDK2eHVZgrv0z0PLHd.jpg,448,8.2,"As new villains overrun Gotham City of the future, the aging Bruce Wayne hangs up the cape of the once invincible Batman. But when troubled teenager Terry McGinnis stumbles upon the Dark Knight's secret, a new alliance is forged. And a triumphant new Batman is born."
521,Fetch! with Ruff Ruffman,Animation,https://image.tmdb.org/t/p/original/dWqDKbWTeK5oZG1cDzAHvrgQK4P.jpg,9,8.0,"Fetch! with Ruff Ruffman, sometimes shortened as Fetch!, is a children's television series for children ages 6–12 on PBS during the PBS Kids Go! block of educational programming. It is a game show/reality show that is hosted by an animated anthropomorphic dog named Ruff Ruffman who dispenses challenges to the show's real-life contestants. The series ran for five seasons and 100 episodes from May 29, 2006 to November 4, 2010 on PBS, with 30 contestants in that time. In June 2010, WGBH announced that the series would end due to lack of funding. In June 2008, the series received its first Emmy for Best Original Song for its theme."
529,The Legend of Prince Valiant,Animation Sci-Fi & Fantasy Action & Adventure,https://image.tmdb.org/t/p/original/r1ozWw5J7oVL4BqGOA86Pyl2Wvi.jpg,8,5.9,"The Legend of Prince Valiant is an American animated television series based on the Prince Valiant comic strip created by Hal Foster. Set in the time of King Arthur, it's a family-oriented adventure show about an exiled prince who goes on a quest to become one of the Knights of the Round Table. He begins his quest after having a dream about Camelot and its idealistic New Order. This television series originally aired on The Family Channel from 1991 to 1994 for a total run of 65 episodes."
536,Mona the Vampire,Family Animation,https://image.tmdb.org/t/p/original/fTsfbtffK9Kq69YHlUJFahInlsW.jpg,30,7.6,"Mona the Vampire is a Canadian/French animated television series based on the series Robyn le Vampire, directed by Louis Piché and Jean Caillon, originally based on the short stories created and written Sonia Holleyman and later written by Hiawyn Oram. It is mainly shown on YTV, Radio-Canada, VRAK.TV, CBBC and Cartoon Network Poland. The series follows the extraordinary adventures of 10-year-old Mona Parker and her friends as they battle a new foe of the supernatural in every episode.

The show was produced in Montreal by Cinar, in association with Alphanim, Fancy Cape Productions, Agogo Media and Tiji."
